model,sample_size,Term: 36 months,Term: 60 months,Loan_Grade:A,Loan_Grade:B,Loan_Grade:C,Loan_Grade:D,Loan_Grade:E,Loan_Grade:F,Loan_Grade:G,Loan_SubGrade:A1,Loan_SubGrade:A2,Loan_SubGrade:A3,Loan_SubGrade:A4,Loan_SubGrade:A5,Loan_SubGrade:B1,Loan_SubGrade:B2,Loan_SubGrade:B3,Loan_SubGrade:B4,Loan_SubGrade:B5,Loan_SubGrade:C1,Loan_SubGrade:C2,Loan_SubGrade:C3,Loan_SubGrade:C4,Loan_SubGrade:C5,Loan_SubGrade:D1,Loan_SubGrade:D2,Loan_SubGrade:D3,Loan_SubGrade:D4,Loan_SubGrade:D5,Loan_SubGrade:E1,Loan_SubGrade:E2,Loan_SubGrade:E3,Loan_SubGrade:E4,Loan_SubGrade:E5,Loan_SubGrade:F1,Loan_SubGrade:F2,Loan_SubGrade:F3,Loan_SubGrade:F4,Loan_SubGrade:F5,Loan_SubGrade:G1,Loan_SubGrade:G2,Loan_SubGrade:G3,Loan_SubGrade:G4,Loan_SubGrade:1 year,Employment_Length:10+ years,Employment_Length:2 years,Employment_Length:3 years,Employment_Length:4 years,Employment_Length:5 years,Employment_Length:6 years,Employment_Length:7 years,Employment_Length:8 years,Employment_Length:9 years,Employment_Length:< 1 year,Employment_Length:unknown,Employment_Length:ANY,Home_Ownership:MORTGAGE,Home_Ownership:OWN,Home_Ownership:RENT,loan_amnt,int_rate,installment,annual_inc,inq_last_6mths,delinq_2yrs,mths_since_last_delinq,open_acc,total_acc,mths_since_last_major_derog,dti,revol_bal,tot_cur_bal,open_il_24m,chargeoff_within_12_mths,delinq_amnt
RFC,5000,0.03357320728569998,0.020205408364470098,0.0,0.0,0.04653907317095153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244137570907485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03888631297226803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06690052292564981,0.0,0.0,0.14772286778579116,0.05788827944112929,0.03480083084399041,0.038355850588516316,0.0,0.0,0.0,0.02072219312391982,0.009215099082276496,0.0,0.0,0.006606184699986861,0.028805636379562294,0.01055339698707547,0.0,0.0
RFC,5000,0.0,0.0,0.0,0.0,0.0,0.07172699064730545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02799346695299254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017658811418100183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002721559338358555,0.03822454690656375,0.030217368301607206,0.007784307066481207,0.014366938868273296,0.00762523574238682,0.0,0.0,0.005207393685145407,0.0,0.0,0.031874033468816725,0.006472311794419303,0.0025638987954253317,0.0,0.0,0.0
RFC,5000,0.016456917998429105,0.004719230320658331,0.0,0.0,0.0,0.027454623647319647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019404639004573218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043040990434520164,0.0,0.0,0.0,0.0,0.0,0.0,0.009877113127982545,0.009039434933284943,0.030567577269464734,0.05501911274869024,0.019905079613443264,0.0,0.0,0.0,0.018093037719571624,0.031602729804258586,0.0,0.010566110940303193,0.031838384489026296,0.03287525146586952,0.03845969891044984,0.0,0.0
RFC,5000,0.0,0.0,0.0,0.0,0.0,0.012516025124423936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008394683000981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03470379023368413,0.0,0.0,0.0,0.0,0.0,0.15343762746270193,0.0,0.0,0.013855739193102623,0.058727246299465574,0.01327016131873883,0.05369563044281759,0.014769212371550627,0.0,0.0,0.0,0.025411114333800333,0.0,0.049093770567786826,0.0,0.0,0.06952521792296532,0.0,0.0
RFC,5000,0.0,0.0,0.0,0.0,0.0,0.03316402588669736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023956777576156392,0.0,0.0,0.0,0.0,0.0,0.0,0.0566263918719277,0.0,0.0,0.03886584480876817,0.033164866391426046,0.019866309814939268,0.047909026810039404,0.014148585133647015,0.0,0.035854060648939506,0.004896307438571466,0.019636591125103027,0.0,0.033370417471868884,0.047760824399283947,0.08298162782867124,0.016685283131171902,0.0,0.0
RFC,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.014399298276233465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01042635711121994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005939703706457321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044352103411589655,0.07230366970687299,0.004570841150593641,0.0867338754861858,0.00292506925163305,0.015095372429378556,0.0,0.010569276437066184,0.016349568127060045,0.03053500907200392,0.0,0.008767413564674004,0.04059261603374115,0.050208980633418165,0.0,0.0,0.0
RFC,5000,0.0,0.0,0.26551874524084157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06901881152862327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01798165757187095,0.0,0.0,0.0,0.0,0.0,0.0,0.075596403664143,0.0,0.0,0.021277144890814503,0.04574671282678974,0.023860038164064096,0.0,0.0,0.0,0.0,0.008904292047676649,0.04957407545788178,0.0,0.06150531273688445,0.002465335071386604,0.007424677347294045,0.008572574130225052,0.0,0.0
RFC,5000,0.010536686057171729,0.04992409495286437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00818984855505514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006641199097463718,0.0,0.0,0.029584372537968473,0.0,0.0,0.03884701948433428,0.06809036183221187,0.021321365070146342,0.016412085670859528,0.0,0.021066862395755115,0.006644471840352717,0.0041236335892110565,0.05389452806116454,0.0,0.07181812889535874,0.008113889494554577,0.006269041284393373,0.02127562686902229,0.0,0.0
RFC,5000,0.0,0.0,0.25025404731799517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05487094784923727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011045749126213866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012250150720363118,0.0,0.08534733642156456,0.0,0.043892333222658605,0.0,0.0,0.0,0.06984876890016697,0.032355548298102554,0.0,0.008793009642351413,0.0,0.01717445644706056,0.018392729646151906,0.0,0.0
RFC,5000,0.020990466679871225,0.009689416432259755,0.0,0.08379457137055482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007575883883775147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029588686948885456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11662161538632654,0.0,0.0,0.0030799292992133367,0.059990962031420944,0.02364317305557553,0.03826298699972531,0.014178960689513673,0.0,0.007821211031167577,0.0,0.02450750138945792,0.014515714712064951,0.044634642955432534,0.0033123572352079193,0.08682400323045031,0.019397415458560774,0.0,0.0
RFC,5000,0.03927859959961627,0.020642045668774173,0.0,0.0,0.028245552474526425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036315251107170154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022653640071256198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10250735580118697,0.0,0.0,0.025118087306526204,0.007393133418961834,0.005333003001773334,0.053840338681704625,0.0,0.0,0.008344982408725776,0.008128716472940778,0.06720447727803017,0.0,0.013734290865897086,0.049348226426267794,0.08271878123659282,0.005791770217576708,0.0,0.0
RFC,5000,0.0,0.0,0.1722902179443723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081739495038332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01632832527586263,0.0,0.0,0.0,0.0,0.0,0.0,0.004343723954432582,0.02568620732199832,0.02230458535959999,0.0824030723170327,0.04365691536583413,0.0029195568097139593,0.0,0.007155953163001966,0.0042379282123063515,0.02783099131407963,0.0,0.007633660777344176,0.008662284447901791,0.0069512826710596,0.0,0.0,0.0
RFC,5000,0.0,0.0,0.21981535697818405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022278266244166223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00757564710449754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02198564176117583,0.0,0.009812389882547408,0.0014087807463330042,0.0,0.002474057366479789,0.0,0.0,0.05942727746563902,0.0,0.05467037722917922,0.005389982179759396,0.016666461227749486,0.015799628994538892,0.00872394185422909,0.006909008711326048,0.0,0.0
RFC,5000,0.0,0.011461071192178908,0.0,0.09450057128008463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005766148528339982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023721741447266215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1223150592487307,0.0,0.0,0.0,0.05342645880241611,0.006784327250698163,0.0,0.0,0.0,0.0,0.0,0.0,0.01563866957568333,0.04745806874235209,0.0,0.04929350921114012,0.0,0.0,0.0
RFC,5000,0.0,0.0,0.2158632908951977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09273019293478835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008350331287362567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02537814395717164,0.0,0.043002773179572074,0.0024752054518982214,0.021048788479715003,0.0,0.0,0.012006649425654214,0.016371929988854617,0.026244797468978426,0.0018212805167107105,0.025754429306254517,0.0,0.0,0.007750426641996988,0.0,0.0
RFC,5000,0.0,0.0,0.0,0.0,0.0,0.018026389000172824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012045098772135776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018992655865101335,0.09999938643567129,0.0635668636592269,0.07794563510475629,0.043664648441502085,0.0,0.0,0.0,0.050362241247450326,0.05565525835534352,0.0,0.019481189638718643,0.028326261379393536,0.0031582969632528157,0.0,0.0,0.0
RFC,5000,0.0,0.0,0.0,0.0,0.011917021184148703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04458964664302079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006717313007147313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013353039633114919,0.03552927216337321,0.042123078620159404,0.08704168977309003,0.05498411306555746,0.0,0.0,0.03856471349927718,0.022542113704006717,0.0170176293850035,0.015489025864075676,0.06651118478812879,0.025555226191635555,0.02671862517077761,0.043728912974468126,0.0,0.0
RFC,5000,0.0,0.0,0.0,0.0,0.007134372943972345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015292094446198945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007900502913992802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09078212320600701,0.0,0.0,0.0,0.01525064099027501,0.0045519566296740865,0.005276200169822137,0.004614274785820438,0.0,0.0,0.030337602170275257,0.06154960054453684,0.0,0.018818525319835855,0.0,0.10225140417107859,0.02446194124058021,0.0,0.0
RFC,5000,0.02887718943002858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022580843306860894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03920027547177776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1783058022354288,0.0,0.0,0.0,0.03279006077578208,0.015055254073896941,0.018688088130025468,0.0,0.0,0.0,0.04443229898754311,0.0,0.0,0.04145128939044551,0.0,0.0037805848119326635,0.0,0.0,0.0
RFC,5000,0.0,0.0,0.0,0.0,0.0,0.1095967050874076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015238875529218376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033624276218191806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01931603513114602,0.0,0.0,0.025088418558246228,0.04782070975286548,0.01885504383558026,0.016320243515020053,0.0,0.0,0.02682757902175459,0.0,0.08924692704517245,0.0,0.05998543034117654,0.0,0.013026325177114717,0.0,0.0,0.0
RFC,5000,0.0,0.0,0.23845815282948207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03702120273274584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011821858860290663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027767209386454647,0.014324025397058654,0.07773292972476889,0.0,0.009860226873167302,0.005870958548437985,0.0,0.0,0.005562763184785935,0.015443120136795635,0.0,0.0,0.011415694385491615,0.0,0.019845015226202634,0.0,0.0
RFC,5000,0.0,0.0,0.0,0.0,0.02007658304217383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015159935964916549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03377541929972665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02490370017039191,0.03976014475585922,0.03055940528277165,0.07927540281284422,0.04026359787160774,0.0,0.0,0.0,0.0,0.064451604580677,0.0,0.01636332095477716,0.0,0.018189390600209437,0.02094837033099517,0.0,0.0
RFC,5000,0.0,0.0,0.0,0.0,0.03880285252483494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061061177626957605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015117369252474248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024622755788376027,0.007987167707072404,0.06889524540823472,0.012393706859539964,0.03102853967833258,0.0,0.0,0.027670559989453794,0.0014636445775985316,0.030749633186257404,0.0,0.0710308625394359,0.0045420295412360034,0.027224266945794995,0.02585734867553402,0.0,0.0
RFC,5000,0.0,0.0,0.21756867538587565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04050165266902769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013637427375546698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02014356690666827,0.013256461902649203,0.035157960170662875,0.037404438310869724,0.002897166851905497,0.026049678516099295,0.0,0.0,0.022949169782280968,0.05305688260768199,0.0,0.010361511279305985,0.0067189262233169345,0.0040787439487265376,0.05559194985267468,0.0,0.0
RFC,5000,0.0,0.0,0.0,0.07049197487810932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038237842716845105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04858702742080868,0.0,0.0,0.026804631427698344,0.0,0.01699549111909606,0.03864216008018878,0.00796249064408578,0.06478697957967496,0.0,0.03275668204151577,0.002650935494025647,0.017161875347961805,0.04404602920878934,0.0,0.016399411674621472,0.0147488007605555,0.04528622843172575,0.027359329446819125,0.0,0.0
RFC,5000,0.0,0.0,0.1108149852997668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024303833105449493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036425304153293314,0.05201957414493283,0.08083562206186784,0.011406611605143696,0.05161125022432263,0.0,0.0,0.03520323058636429,0.0,0.0,0.11893011562684497,0.05529645850039894,0.01308221461224196,0.029286089324577103,0.0,0.0
RFC,5000,0.0,0.0,0.0,0.015565818447572197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03905493322966547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026329375969381355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034740917720493786,0.0,0.007205109058871673,0.10123597035143714,0.011008222530330666,0.11107825955555892,0.046121612054955116,0.0,0.04997596734709639,0.0044058082697115974,0.0655219966795321,0.0,0.05631525943967075,0.0331270842965285,0.01852665407527765,0.008541230441536318,0.0,0.0
RFC,5000,0.0,0.0,0.2382614914478961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06215974688690207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01940875323412622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05307544727597807,0.0,0.0,0.008496638643261417,0.00626763757336446,0.011307479009205548,0.020183302559867722,0.0,0.0,0.007710719757179296,0.02436487090602424,0.011339576743223417,0.0065023186651373965,0.02508561366552703,0.014513708542489345,0.018741140636761244,0.016084530098080474,0.0,0.0
RFC,5000,0.021106783795010242,0.03870231745411751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013900360033970854,0.07068698797694092,0.04209276383282684,0.06871058279709491,0.03088115038885808,0.03367310318060643,0.035769202700406066,0.0,0.015300752646039001,0.04761964801305735,0.0,0.0037778209383451944,0.05777852624272661,0.0,0.0,0.0,0.0
RFC,5000,0.0033363014084877053,0.01920646158248608,0.0,0.0,0.0,0.05339933470203584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051734590501753865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028375798506285396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04972932925582976,0.0,0.08640720418292124,0.0187873269148042,0.05409950063200294,0.022157192197518046,0.02909775700116929,0.015378544790756198,0.008617295788472455,0.02241557871216763,0.023051213423363248,0.0,0.03849010821220967,0.022204024624468577,0.027914414079279415,0.0,0.0,0.0
RFC,5000,0.008523778425046598,0.015376727148907365,0.0,0.0,0.0,0.08823421174034074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014131833964619742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014584547600178507,0.0,0.0,0.0,0.0,0.022661442806863608,0.0,0.0,0.14438378679673816,0.04547154562927988,0.07102974089696376,0.0,0.06709382438418625,0.0,0.0,0.01097250705281945,0.017561331339469466,0.0,0.00794750185135662,0.0047362931595805735,0.026152850631511737,0.012782907039863178,0.0,0.0
RFC,5000,0.0,0.0,0.0,0.0,0.06326307910342044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005025412252329581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056810487940387455,0.0,0.0,0.0,0.0,0.02299673033873134,0.0,0.0,0.05196044946275982,0.08735815666502328,0.008111858087827661,0.07163067479791163,0.0,0.0,0.0,0.007021625299592826,0.007947046572475858,0.0,0.13329283724419635,0.0,0.017269317835546638,0.013440326341565445,0.0,0.0
RFC,5000,0.0,0.0,0.0,0.0,0.02147168077398104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023016021955508753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027586459708876465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028032056971033642,0.0,0.0,0.013620001453169273,0.0,0.0,0.0,0.09456413043510342,0.08953624614197034,0.0,0.02819579445081466,0.0,0.040009652020559894,0.0,0.0,0.0
RFC,5000,0.0,0.0,0.0,0.08437929508723638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009998658894076529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020451220031527384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020654525010759234,0.0,0.0,0.022831407630538175,0.06014592043867922,0.0827620171051412,0.0,0.0,0.0,0.0,0.043474944898865386,0.04353760589682687,0.0,0.05153308017717556,0.03435646030898065,0.03412513547980661,0.0,0.0,0.0
